"Full_key","Key","Time","Survival","Time_hours","Time_std","Survival_corrected","Standardized_Survival","Host","Pathogen","Host_taxa","Host_other","Pathogen_taxa","Pathogen_other","Max_num_host","Data"
"SLELFBN3_9.csv","SLELFBN3",18,0,432,0.9,0,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_9.csv","SLELFBN3",19,0,456,0.95,0,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_9.csv","SLELFBN3",20,0,480,1,0,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SRBH82HZ.csv","SRBH82HZ",0,100,0,0,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",1,100,24,0.0526315789473684,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",2,100,48,0.105263157894737,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",3,100,72,0.157894736842105,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",4,100,96,0.210526315789474,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",5,100,120,0.263157894736842,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",6,100,144,0.315789473684211,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",7,100,168,0.368421052631579,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",8,100,192,0.421052631578947,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",9,100,216,0.473684210526316,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",10,100,240,0.526315789473684,100,1,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",11,80.6,264,0.578947368421053,80.6,0.806,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",12,69.9,288,0.631578947368421,69.9,0.699,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",13,50.2,312,0.684210526315789,50.2,0.502,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",14.1,50.5,338.4,0.742105263157895,50.5,0.505,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",15,30.1,360,0.789473684210526,30.1,0.301,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",16.1,30.4,386.4,0.847368421052632,30.4,0.304,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",17.1,9.9,410.4,0.9,9.9,0.099,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",18,9.9,432,0.947368421052632,9.9,0.099,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SRBH82HZ.csv","SRBH82HZ",19,0,456,1,0,0,"7-week-old female BALB/c mice","Naegleria fowleri","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","raw"
"SV6FPWF7.csv","SV6FPWF7",0.4,100,9.6,0.0167364016736402,100,1,"Male CD-1 mice (8 weeks old)","Flavivirus, deer tick virus ","Vertebrates","Mice","Viruses","RNA virus","8","probability"
"SV6FPWF7.csv","SV6FPWF7",6.2,62.2,148.8,0.259414225941423,62.2,0.567505720823799,"Male CD-1 mice (8 weeks old)","Flavivirus, deer tick virus ","Vertebrates","Mice","Viruses","RNA virus","8","probability"
"SV6FPWF7.csv","SV6FPWF7",7.1,37.4,170.4,0.297071129707113,37.4,0.283752860411899,"Male CD-1 mice (8 weeks old)","Flavivirus, deer tick virus ","Vertebrates","Mice","Viruses","RNA virus","8","probability"
"SV6FPWF7.csv","SV6FPWF7",9.2,25.2,220.8,0.384937238493724,25.2,0.1441647597254,"Male CD-1 mice (8 weeks old)","Flavivirus, deer tick virus ","Vertebrates","Mice","Viruses","RNA virus","8","probability"
"SV6FPWF7.csv","SV6FPWF7",10.2,12.6,244.8,0.426778242677824,12.6,0,"Male CD-1 mice (8 weeks old)","Flavivirus, deer tick virus ","Vertebrates","Mice","Viruses","RNA virus","8","probability"
"SV6FPWF7.csv","SV6FPWF7",23.9,13,573.6,1,13,0.00457665903890161,"Male CD-1 mice (8 weeks old)","Flavivirus, deer tick virus ","Vertebrates","Mice","Viruses","RNA virus","8","probability"
"T2BN4DYY_1.csv","T2BN4DYY",0,100,0,0,100,1,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_1.csv","T2BN4DYY",2.9,79.8,69.6,0.207142857142857,79.8,0.779475982532751,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_1.csv","T2BN4DYY",4,74.6,96,0.285714285714286,74.6,0.722707423580786,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_1.csv","T2BN4DYY",5,54.3,120,0.357142857142857,54.3,0.501091703056769,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_1.csv","T2BN4DYY",6,33.9,144,0.428571428571429,33.9,0.278384279475983,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_1.csv","T2BN4DYY",7,19.2,168,0.5,19.2,0.117903930131004,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_1.csv","T2BN4DYY",8,8.5,192,0.571428571428571,8.5,0.00109170305676856,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_1.csv","T2BN4DYY",14,8.4,336,1,8.4,0,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_2.csv","T2BN4DYY",0,99.6,0,0,99.6,1,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_2.csv","T2BN4DYY",3,85.6,72,0.215827338129496,85.6,0.844444444444444,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_2.csv","T2BN4DYY",4,79.4,96,0.287769784172662,79.4,0.775555555555556,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_2.csv","T2BN4DYY",5,46.5,120,0.359712230215827,46.5,0.41,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_2.csv","T2BN4DYY",6,21.5,144,0.431654676258993,21.5,0.132222222222222,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_2.csv","T2BN4DYY",7,12.9,168,0.503597122302158,12.9,0.0366666666666667,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_2.csv","T2BN4DYY",8,10.3,192,0.575539568345324,10.3,0.00777777777777779,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_2.csv","T2BN4DYY",13.9,9.6,333.6,1,9.6,0,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_3.csv","T2BN4DYY",0,99.8,0,0,99.8,1,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_3.csv","T2BN4DYY",3,74.6,72,0.214285714285714,74.6,0.744162436548223,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_3.csv","T2BN4DYY",4,58.3,96,0.285714285714286,58.3,0.578680203045685,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_3.csv","T2BN4DYY",5.1,21.8,122.4,0.364285714285714,21.8,0.208121827411168,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_3.csv","T2BN4DYY",6,8.3,144,0.428571428571429,8.3,0.0710659898477157,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_3.csv","T2BN4DYY",7,4.8,168,0.5,4.8,0.0355329949238579,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_3.csv","T2BN4DYY",9,1.7,216,0.642857142857143,1.7,0.00406091370558376,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T2BN4DYY_3.csv","T2BN4DYY",14,1.3,336,1,1.3,0,"The juvenile largemouth bass Micropterus salmoides 4 and 6 months of age with a mean total length of 59.0 6 11.7 mm (6 SE) and a mean weight of 2.55 6 1.35 g","Largemouth bass virus (LMBV), Iridoviridae","Vertebrates","Fish","Viruses","DNA virus","12","probability"
"T7YQ8YYD.csv","T7YQ8YYD",0,99.8,0,0,99.8,1,"Six- to eight-week old female BALB/c mice (20–22 g)","Staphylococcus aureus COL","Vertebrates","Mice","Bacteria","Gram-positive bacteria","14","probability"
"T7YQ8YYD.csv","T7YQ8YYD",0.4,60.2,9.6,0.0133333333333333,60.2,0.603206412825651,"Six- to eight-week old female BALB/c mice (20–22 g)","Staphylococcus aureus COL","Vertebrates","Mice","Bacteria","Gram-positive bacteria","14","probability"
"T7YQ8YYD.csv","T7YQ8YYD",1.6,39.7,38.4,0.0533333333333333,39.7,0.397795591182365,"Six- to eight-week old female BALB/c mice (20–22 g)","Staphylococcus aureus COL","Vertebrates","Mice","Bacteria","Gram-positive bacteria","14","probability"
"T7YQ8YYD.csv","T7YQ8YYD",2.9,30,69.6,0.0966666666666667,30,0.30060120240481,"Six- to eight-week old female BALB/c mice (20–22 g)","Staphylococcus aureus COL","Vertebrates","Mice","Bacteria","Gram-positive bacteria","14","probability"
"T7YQ8YYD.csv","T7YQ8YYD",9.7,20,232.8,0.323333333333333,20,0.200400801603206,"Six- to eight-week old female BALB/c mice (20–22 g)","Staphylococcus aureus COL","Vertebrates","Mice","Bacteria","Gram-positive bacteria","14","probability"
"T7YQ8YYD.csv","T7YQ8YYD",15.1,9.8,362.4,0.503333333333333,9.8,0.0981963927855712,"Six- to eight-week old female BALB/c mice (20–22 g)","Staphylococcus aureus COL","Vertebrates","Mice","Bacteria","Gram-positive bacteria","14","probability"
"T7YQ8YYD.csv","T7YQ8YYD",30,0,720,1,0,0,"Six- to eight-week old female BALB/c mice (20–22 g)","Staphylococcus aureus COL","Vertebrates","Mice","Bacteria","Gram-positive bacteria","14","probability"
"UVZ84E86_1.csv","UVZ84E86",0.8,100,19.2,0.0241691842900302,100,1,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_1.csv","UVZ84E86",2.8,71.1,67.2,0.0845921450151057,71.1,0.710420841683367,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_1.csv","UVZ84E86",4.9,71.1,117.6,0.148036253776435,71.1,0.710420841683367,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_1.csv","UVZ84E86",8.9,67.1,213.6,0.268882175226586,67.1,0.670340681362725,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_1.csv","UVZ84E86",11.9,67.1,285.6,0.359516616314199,67.1,0.670340681362725,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_1.csv","UVZ84E86",15.9,46,381.6,0.48036253776435,46,0.458917835671343,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_1.csv","UVZ84E86",20,42.1,480,0.604229607250755,42.1,0.419839679358717,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_1.csv","UVZ84E86",23,17,552,0.694864048338368,17,0.168336673346693,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_1.csv","UVZ84E86",26.1,4.5,626.4,0.788519637462236,4.5,0.0430861723446894,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_1.csv","UVZ84E86",30,0.5,720,0.906344410876133,0.5,0.0030060120240481,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_1.csv","UVZ84E86",33.1,0.2,794.4,1,0.2,0,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_2.csv","UVZ84E86",1.1,100,26.4,0.0353697749196141,100,1,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_2.csv","UVZ84E86",4,79.3,96,0.128617363344051,79.3,0.762886597938144,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_2.csv","UVZ84E86",8,71.1,192,0.257234726688103,71.1,0.668957617411226,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_2.csv","UVZ84E86",11,62.9,264,0.353697749196141,62.9,0.575028636884307,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_2.csv","UVZ84E86",15,63.2,360,0.482315112540193,63.2,0.578465063001146,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_2.csv","UVZ84E86",19,50,456,0.610932475884244,50,0.427262313860252,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_2.csv","UVZ84E86",22,34.2,528,0.707395498392283,34.2,0.246277205040092,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_2.csv","UVZ84E86",27.1,21.3,650.4,0.871382636655949,21.3,0.0985108820160367,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_2.csv","UVZ84E86",31.1,12.7,746.4,1,12.7,0,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",0.8,100,19.2,0.0240963855421687,100,1,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",2.9,62.6,69.6,0.0873493975903614,62.6,0.626,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",4.9,60,117.6,0.147590361445783,60,0.6,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",9,45.6,216,0.271084337349398,45.6,0.456,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",11.9,38,285.6,0.358433734939759,38,0.38,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",16,30.2,384,0.481927710843373,30.2,0.302,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",20,27.9,480,0.602409638554217,27.9,0.279,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",23.1,20,554.4,0.695783132530121,20,0.2,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",26.1,0,626.4,0.786144578313253,0,0,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",30.1,0,722.4,0.906626506024096,0,0,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UVZ84E86_3.csv","UVZ84E86",33.2,0,796.8,1,0,0,"Grasshoper Melanoplinae (including M. borealis borealis)","Entomophaga grylli (Fresen.) (Entomophthorales: Entomophthoraceae) lethal fungal pathogen","Invertebrates","Other insects","Eukaryotes","Fungi","10","raw"
"UZJU7AZ3.csv","UZJU7AZ3",0,100,0,0,100,1,"Crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","30","raw"
"UZJU7AZ3.csv","UZJU7AZ3",2,70.1,48,0.333333333333333,70.1,0.701,"Crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","30","raw"
"UZJU7AZ3.csv","UZJU7AZ3",3,46.2,72,0.5,46.2,0.462,"Crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","30","raw"
"UZJU7AZ3.csv","UZJU7AZ3",4,19.8,96,0.666666666666667,19.8,0.198,"Crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","30","raw"
"UZJU7AZ3.csv","UZJU7AZ3",5,6.4,120,0.833333333333333,6.4,0.064,"Crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","30","raw"
"UZJU7AZ3.csv","UZJU7AZ3",6,0,144,1,0,0,"Crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","30","raw"
"VIHXEEAD_1.csv","VIHXEEAD",0.3,99.8,0.3,0.00447093889716841,99.8,1,"Bristol N2 C. elegans","Staphylococcus aureus strains","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","40","probability"
"VIHXEEAD_1.csv","VIHXEEAD",18.7,94.5,18.7,0.278688524590164,94.5,0.945863125638407,"Bristol N2 C. elegans","Staphylococcus aureus strains","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","40","probability"
"VIHXEEAD_1.csv","VIHXEEAD",25.1,92.4,25.1,0.374068554396423,92.4,0.9244126659857,"Bristol N2 C. elegans","Staphylococcus aureus strains","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","40","probability"
